   249	1,1002,-6.051515,52.6968,-69.7128,12.7978,-29.184399,-18.4254,5.8312,38.8956,-98.4376,10.7188,-11.055201,10.1842,5.4126,27.66,-58.137203,-91.3078,0.3402,22.939,-29.543001,0.0002,90.2,79.457596,-15.542,1.1886001,-6.915,27.264399,-4.6076,0.0,-40.3788,85.261604,0.3402,14.5612,-10.635799,0.0044,33.34,29.463799,-99.7794,0.4636,-40.801003,-3.0982,0.64339995,17.14,74.362,-68.306404,0.3366,-0.71959996,1.2622,0.0222,61.97,-9.6,-5.715,0.0,0.0,-0.519,0.0,3,B,0,1
   250	1,1002,-5.9399,49.056202,-72.0114,13.417,-29.0734,-18.3534,4.1858,37.0186,-96.7254,11.5274,-12.1048,11.026,4.385,26.67,-55.2328,-94.132805,0.3402,29.3344,-22.8012,0.0046,89.44,78.985,-13.7182,0.91220003,-7.161,27.431002,-3.829,0.0,-39.0224,84.21719,0.3402,15.0126,-11.9698,0.0042,45.5,22.735,-100.064,0.4948,-43.982403,-1.6496,-0.5122,13.32,74.307594,-68.1686,0.3388,-0.9378,2.6762,0.029000001,61.97,-9.49,-5.6,0.0,0.0,-0.406,0.0,3,B,0,1
   251	1,1002,-5.8292303,46.1536,-73.843796,13.7646,-28.9846,-18.2958,2.8739998,35.8042,-95.618,11.899,-12.1764,11.114399,3.1520002,26.67,-53.1936,-95.4942,0.3402,31.445,-18.535,0.0047999998,89.44,77.696,-8.8854,0.4656,-7.9034004,27.588999,-1.4252,0.0,-37.7508,83.1694,0.6462,15.485,-13.006,6.3198,45.5,18.2318,-100.277405,0.3998,-45.9196,-2.4426,-1.1930001,9.71,74.0134,-67.3834,0.34,-2.1446002,6.1794,0.0066000004,61.97,-9.38,-5.492,0.0,0.0,-0.2988,0.0,3,B,0,1
   252	1,1002,-5.7200594,43.7416,-75.3664,13.954,-28.9106,-18.2478,1.7838,34.9906,-94.8748,12.078199,-12.2242,11.1752,2.3272,26.67,-47.363197,-97.3492,0.3402,34.553,-2.7610002,0.001,88.1,77.112404,-7.0674,0.3808,-9.535999,26.96,-1.1791999,0.0,-36.3312,81.9736,1.1732,23.1118,-19.6208,5.9084,45.5,15.1588,-100.4338,0.3444,-45.937798,-2.3228,-0.5658,7.45,73.8132,-66.7958,0.34,-2.6568,7.7276,0.0066000004,61.97,-9.27,-5.383,0.0,0.0,-0.1876,0.0,3,B,0,1
   253	1,1002,-5.609365,40.1352,-77.6428,14.068199,-28.799599,-18.1768,0.15359999,33.8662,-93.84519,12.2356,-12.368,11.375401,1.2802,22.8,-44.4462,-97.24361,0.3402,35.1992,4.4114003,0.0,84.25,75.0948,-3.0904,0.33240002,-15.9842005,22.773401,0.134,0.0,-32.2732,78.5282,1.8802,23.233,-19.7254,0.1846,45.5,10.9466,-100.63821,0.3346,-45.9452,-2.1664,0.0766,7.45,73.537796,-66.0096,0.34,-3.2796,9.2664,0.0066000004,61.97,-9.16,-5.266,0.0,0.0,-0.0727,0.0,3,B,0,1
   254	1,1002,-5.4959326,36.7816,-79.7594,13.9911995,-28.696001,-18.1124,-1.3602,31.668798,-91.7184,12.410601,-13.829399,14.105,0.77760005,19.06,-40.9464,-96.378,0.3402,34.6054,12.1622,0.0,80.56,73.2326,-1.0874,0.3398,-20.751598,17.424799,0.0278,100.0,-30.3372,76.8842,1.862,23.2342,-19.726,-0.303,45.5,3.2906,-100.9982,0.341,-45.943398,-2.1596,0.0068,7.45,73.2424,-65.1794,0.34,-3.7368,10.4772,0.0066000004,61.97,-9.05,-5.156,0.0,-9.89,0.0,0.0,3,B,0,1
   255	1,1002,-5.3783617,33.202,-82.019005,13.713,-28.585,-18.0434,-2.976,30.3726,-90.339806,12.4566,-14.3772,15.8414,0.2456,15.11,-35.745,-93.488396,0.3402,30.680801,23.5704,0.0,76.56,71.5562,0.0242,0.3404,-23.476202,12.741,0.0042,98.7,-27.8204,74.747,1.8282001,23.2342,-19.726,-0.309,45.5,-0.1542,-101.1034,0.341,-45.913,-0.45520002,0.006,7.45,72.524,-63.163197,0.34,-4.3754,12.473001,0.0066000004,61.97,-8.93,-5.04,0.0,-9.77,0.0,0.0,3,B,0,1
   256	1,1002,-5.2584414,30.3482,-83.8202,13.345799,-28.4962,-17.9882,-4.264,28.819399,-87.1254,12.4196,-10.2472,28.463202,-0.7126,11.04,-32.9044,-90.7718,0.3402,26.2586,30.0968,0.0,72.5,67.1576,1.2989999,0.3404,-28.6524,2.9573998,-0.003,94.6,-24.3356,71.787796,1.7814,23.2342,-19.726,-0.309,45.5,-7.7506,-100.338,0.341,-44.827003,10.3216,-0.002,3.38,72.0978,-61.8446,0.34,-3.9666,13.823199,0.0066000004,61.97,-8.81,-4.918,0.0,-9.65,0.0,0.0,3,B,0,1
   257	1,1002,-5.14005,30.450201,-78.9112,13.804,4.2766,41.162403,2.7182,27.6028,-84.97099,12.239,-13.6572,22.911001,-0.759,12.94,-29.7896,-85.9104,0.3402,18.265999,37.5848,-0.00059999997,68.56,64.4606,1.2803999,0.3404,-29.888,-2.8716002,-0.003,90.6,-22.206001,69.9794,1.7532,23.226002,-19.718,-0.29700002,45.5,-11.7576,-99.012,0.341,-42.3814,17.8832,-0.0022,0.0,71.5018,-59.4932,0.34,-3.6820002,15.7152,0.0066000004,61.97,-8.69,-4.8,0.0,-9.53,0.0,0.0,3,B,0,1
   258	1,1002,-5.02941,30.8774,-74.8018,14.005,4.2622,41.0354,1.4108,25.5544,-81.533,12.1858,-13.6572,22.911001,-0.3094,12.94,-28.168798,-81.9604,0.3402,14.9686,40.903,-0.0008,64.9,61.9574,0.7922,0.3404,-30.0226,-8.3134,-0.003,87.0,-20.27,68.3364,1.7114,23.227,-19.718199,-0.89959997,57.25,-15.1392,-97.211205,0.341,-38.708,24.4602,0.0036000002,0.0,71.131805,-57.8646,0.34,-3.7448,16.748001,0.0066000004,61.97,-8.586,-4.69,0.0,-9.43,0.0,0.0,3,B,0,1
   259	1,1002,-4.918563,31.408798,-69.6828,14.072801,4.2442,40.8794,-0.2172,24.075,-79.05,12.151999,-13.6572,22.911001,-0.3094,12.94,-27.200201,-79.1716,0.3402,14.313399,42.511,-0.0008,61.25,56.9032,-1.7086,0.3404,-27.166399,-19.6364,-0.003,83.4,-16.200201,64.881004,1.3584,23.295,-19.7776,-3.0392,57.25,-20.4302,-92.4696,0.341,-28.1528,34.3386,0.006,0.0,70.878,-56.724197,0.34,-3.8523998,17.3756,0.0066000004,60.8,-8.48,-4.586,0.0,-9.32,0.0,0.0,3,B,0,1
   260	1,1002,-4.8142586,31.6918,-66.9606,14.0256,4.2346,40.7962,-1.082,23.1646,-77.522,12.1312,-13.6572,22.911001,-0.3094,12.94,-25.867199,-75.1956,0.3402,15.1574,43.4308,-0.0002,57.62,54.7502,-3.5666,0.3404,-24.828201,-24.100601,-0.0026,81.2,-14.2566,63.2308,1.0574,23.3474,-19.8236,-4.0768,57.25,-22.112,-90.062805,0.341,-22.896202,37.3582,0.006,0.0,70.511,-55.066402,0.34,-4.2374,19.144001,0.0023999999,57.22,-8.37,-4.477,0.0,-9.21,0.0,0.0,3,B,0,1
   261	1,1002,-4.703055,32.2902,-61.1944,13.7346,4.2142,40.6194,-2.914,21.0024,-73.893,12.080999,-13.6572,22.911001,-0.41759998,12.94,-22.521399,-67.8756,0.3402,22.52,39.9666,0.0038,56.47,52.607597,-5.891,0.3404,-22.2668,-26.251999,0.0014,81.2,-12.3076,61.577797,0.66980004,23.4588,-19.8,-5.0856,57.25,-23.702,-86.8178,0.341,-15.9002,40.0454,0.006,0.0,69.4886,-51.3052,0.34,-8.2952,23.041,0.0023999999,66.5,-8.26,-4.367,0.0,-9.1,0.0,0.0,3,B,0,1
   262	1,1002,-4.5918303,32.7806,-56.4646,13.300601,4.1974,40.4738,-4.4166,19.864399,-71.983,11.997,-13.6572,22.911001,-1.4996,12.94,-20.663,-64.5762,0.3402,21.4352,39.583202,0.0044,68.6,49.5348,-10.0252,1.043,-19.9664,-27.995201,7.2056,81.2,-8.019199,58.3896,0.32700002,26.014399,-15.659,0.22600001,57.25,-25.0708,-80.2814,0.341,-2.0906,41.6704,0.006,0.0,68.6748,-49.3306,0.34,-10.87,24.2222,0.0018000001,62.72,-8.14,-4.254,0.0,-8.984,0.0,0.0,3,B,0,1
   263	1,1002,-4.4770346,33.1996,-52.423798,12.789399,4.183,40.349,-5.7004,18.7264,-70.073,11.822,-13.6572,22.911001,-2.5816,12.94,-17.8012,-58.230602,0.3402,15.095401,40.346,0.0042,68.6,47.7046,-12.591801,1.7775999,-19.9524,-27.9554,8.687,81.2,-5.5434003,57.165802,0.3382,27.7748,-11.2630005,0.0542,57.25,-24.917,-76.8444,0.341,5.0212,40.7114,0.006,0.0,67.6774,-47.2564,0.34,-12.5748,25.5168,0.0018000001,58.8,-8.03,-4.137,0.0,-8.87,0.0,0.0,3,B,0,1
   264	1,1002,-4.3568406,33.7216,-47.390602,11.970201,4.165,40.1942,-7.2996,16.564201,-66.444,11.2416,-13.6614,22.918402,-4.6388,12.94,-16.7304,-54.8588,0.3402,10.7644,40.5378,0.0046,68.6,46.04,-14.9248,2.4526,-19.9904,-28.0308,7.6205997,81.2,-3.1828,56.3918,0.3402,28.6648,-7.9484005,0.0078,69.44,-22.767601,-70.175,0.341,18.4754,35.0054,0.006,0.0,65.5896,-42.4056,0.34,-11.0816,29.803001,0.002,54.78,-7.91,-4.02,0.0,-8.75,0.0,0.0,3,B,0,1
   265	1,1002,-4.24171,34.1716,-43.044,11.0988,4.1494,40.0616,-8.6808,15.4236,-64.53,10.8046,-13.7102,23.0098,-5.7398,12.94,-16.0884,-51.4864,0.3402,5.0596,40.3064,0.0046,68.6,42.5346,-19.8428,3.5856,-20.0718,-28.1558,5.4476,81.2,1.1705999,55.3304,0.3402,23.7788,-6.609,0.0047999998,69.44,-21.0526,-67.3782,0.341,21.646202,32.7772,0.005,0.0,64.6866,-39.835,0.34,-10.743,31.66,0.002,50.88,-7.793,-3.902,0.0,-8.63,0.0,0.0,3,B,0,1
   266	1,1002,-4.127249,34.5858,-39.0444,10.1618,4.135,39.939198,-9.9516,14.164399,-62.4154,10.2178,-13.761801,23.1174,-6.952,12.94,-15.966,-47.8214,0.3402,-1.8116001,39.6992,0.0046,68.6,40.86,-22.190401,3.9933999,-20.1166,-28.176,4.4414,81.2,2.8528,54.758198,0.3402,17.206999,-7.0035996,0.005,69.44,-19.083199,-64.368996,0.341,20.6194,33.3198,0.0058,0.0,63.692596,-36.84,0.34,-10.9862,33.4922,0.002,47.1,-7.68,-3.791,0.0,-8.52,0.0,0.0,3,B,0,1
   267	1,1002,-4.019087,35.1702,-33.3994,8.6176,4.1145997,39.7658,-11.7454,11.747601,-58.351,8.7890005,-13.8508,23.326,-9.2704,12.94,-17.0424,-41.0354,0.3402,-8.4772,37.7118,0.004,68.6,38.0046,-26.1802,4.4960003,-20.2336,-28.092,2.8876002,79.9,4.223,54.0384,0.3402,13.790601,-8.868401,0.005,69.44,-16.1256,-58.9224,0.8104,17.6364,35.0314,6.6694,0.0,61.6884,-30.6796,0.34,-11.7676,36.364,0.0052,44.72,-7.57,-3.682,0.0,-8.414,0.0,0.0,3,B,0,1
   268	1,1002,-3.906638,35.322,-29.328402,7.5896,-18.3592,0.5086,19.4632,10.5916,-56.4026,7.9658003,-13.8884,23.427,-10.3764,12.94,-17.7612,-38.0006,0.3402,-8.354,34.287,0.004,68.6,36.298,-28.489199,4.758,-20.638,-27.374199,3.36,76.0,6.23,52.171803,0.3402,10.0654,-13.495999,0.005,69.44,-15.0557995,-55.6594,1.3136001,5.6224,45.3098,5.4992,0.0,60.7652,-27.6342,0.34,-10.1482,36.765,0.0068,44.72,-7.453,-3.564,0.0,-8.3,0.0,0.0,3,B,0,1
   269	1,1002,-3.7936394,33.7938,-29.2864,9.1648,-18.3178,0.4964,18.3932,9.4326,-54.445602,7.0504,-13.9228,23.5292,-11.4806,12.94,-18.405201,-35.3932,0.3402,-7.347,29.5472,0.004,68.6,34.4944,-30.7448,4.6556,-17.5734,-21.643,-2.2003999,76.5,6.9252,50.94,0.3402,6.8188,-15.7534,0.005,69.44,-14.2052,-48.849598,1.9017999,5.7226,45.4694,0.43919998,0.0,59.9514,-23.92,0.34,-6.5436,37.3994,0.0068,44.72,-7.344,-3.455,0.0,-8.19,0.0,0.0,3,B,0,1
   270	1,1002,-3.6866856,31.813,-29.2318,11.0718,-18.2554,0.4938,16.9254,7.223,-50.703598,5.059,-13.983001,23.728601,-13.5546,12.94,-19.0086,-32.949398,0.3402,-6.9682,29.35,0.0042,68.6,33.323402,-32.1848,4.4782,-17.554,-21.568401,-3.0212,76.5,7.3486,49.404198,0.3402,2.7802,-17.4298,0.005,69.44,-13.773199,-45.437,1.8889999,5.7929997,45.527,-0.3052,0.0,59.5848,-21.418402,0.34,-4.834,37.6014,0.0066000004,44.72,-7.234,-3.346,0.0,-8.08,0.0,0.0,3,B,0,1
   271	1,1002,-3.5765896,29.6876,-29.174,12.948001,-18.1888,0.491,15.35,5.8226,-48.3238,3.6334,-14.019,23.8558,-14.846,12.94,-19.7138,-27.8794,0.3402,-0.5404,26.008001,0.0046,68.6,30.2592,-35.9398,3.7433999,-17.4624,-21.3596,-5.2968,76.5,7.1614003,46.4146,0.3402,-4.5824,-17.9092,0.0047999998,69.44,-13.285999,-41.641003,1.863,5.8886,45.5716,-0.316,0.0,58.955,-15.4514,0.34,-3.5942001,37.7224,0.0066000004,44.72,-7.13,-3.238,0.0,-7.973,0.0,0.0,3,B,0,1
   272	1,1002,-3.4680371,27.8716,-29.126001,14.4104,-18.1336,0.48860002,14.0042,3.95,-45.131,1.5328,-14.0646,24.0246,-16.552801,12.94,-19.6198,-25.5198,0.3402,2.0908,18.0178,0.005,68.6,28.5164,-38.0708,3.1395998,-17.4002,-21.274199,-6.6740003,76.5,6.7166,44.902,0.6462,-5.6618,-18.7954,6.3164,67.06,-12.2864,-34.041798,1.8111999,6.0892,45.593998,-0.2998,0.0,58.5764,-11.364,0.34,-3.3482,37.741398,0.0066000004,44.72,-7.023,-3.133,0.0,-7.863,0.0,0.0,3,B,0,1
   273	1,1002,-3.356681,25.6096,-29.066002,16.0494,-18.0646,0.48560002,12.3276005,2.6538,-42.9248,0.28120002,-13.9684,24.206202,-4.7184,12.94,-19.254,-23.8428,0.3402,2.6479998,7.8702,0.0052,68.6,27.213402,-39.6648,2.5954,-17.3534,-21.2414,-7.7212,76.5,6.2694,43.4302,1.166,-6.1842,-20.284399,7.4718,63.28,-11.620601,-29.102,1.78,6.1876,45.5808,-0.2936,0.0,58.3542,-8.2164,0.34,-2.036,37.7972,0.0066000004,44.72,-6.91,-3.02,0.0,-7.754,0.0,0.0,3,B,0,1
   274	1,1002,-3.2497063,23.656,-29.014,17.3004,-18.004799,0.48299998,10.8798,1.8236,-41.2648,0.28,-11.741,25.2782,0.934,12.94,-19.108,-23.4526,0.3402,0.77800006,2.208,0.0052,68.6,24.930801,-42.449398,1.612,-16.270601,-19.3408,-2.46,76.5,5.4006,40.5512,2.3194,-6.5740004,-22.010801,13.9372,59.7,-11.2064,-26.0636,1.7554,6.229,45.5722,-0.6016,0.0,58.2048,-2.2284,0.34,-0.26540002,37.8228,0.0066000004,44.72,-6.805,-2.914,0.0,-7.645,0.0,0.0,3,B,0,1
   275	1,1002,-3.1389892,21.559399,-28.958,18.4726,-17.940401,0.4802,9.326,-0.6348,-37.0648,0.3392,-17.0748,21.6608,0.043,12.94,-19.1504,-23.456999,0.3402,-1.1256,-1.3169999,0.0046,68.6,23.4422,-44.2226,1.3242,-16.2174,-19.3498,-3.697,76.5,4.788,38.438797,3.5558,-6.7494,-23.9036,13.1248,55.84,-10.6332,-21.886599,1.6436,6.2658,45.538,-1.7368,0.0,58.195,0.9236,0.34,-0.036,37.8228,0.0066000004,44.72,-6.688,-2.799,0.0,-7.53,0.0,0.0,3,B,0,1
   276	1,1002,-3.0223248,19.6194,-28.906,19.399,-17.8806,0.47759998,7.8882003,-2.2278,-35.4594,0.3404,-20.7602,17.0294,0.0054,12.94,-19.463001,-24.02,0.3402,-2.3992,-5.5832,0.0046,68.6,20.5956,-47.552998,0.5348,-16.3806,-18.450201,-4.2272,76.5,3.6082,33.9286,5.7321997,-6.6618,-27.463202,11.8498,51.97,-9.5332,-13.926,1.1392,6.2971997,45.3976,-3.9238,0.0,58.195602,4.0756,0.34,0.0324,37.8228,0.0066000004,44.72,-6.574,-2.684,0.0,-7.418,0.0,0.0,3,B,0,1
   277	1,1002,-2.9144926,17.8344,-28.858,20.116,-17.825401,0.4752,6.5648,-4.294,-34.206398,0.3404,-23.6886,10.9869995,0.003,12.94,-19.6498,-24.588799,0.3402,-1.9788,-7.825,0.0046,68.6,19.187,-49.031803,0.32259998,-17.447199,-17.020601,-0.66940004,76.5,3.0604,31.5636,6.6952,-6.4926,-29.125,11.3298,48.44,-9.01,-10.1456,0.76339996,6.1476,45.31,-5.0198,0.0,58.204,10.694799,0.34,0.0572,37.8228,0.0066000004,44.72,-6.47,-2.578,0.0,-7.312,0.0,0.0,3,B,0,1
   278	1,1002,-2.8075056,16.0548,-28.81,20.701,-17.7702,0.4728,5.2458,-7.9778004,-33.348602,0.3404,-24.7104,0.384,0.003,12.94,-19.761,-25.3354,0.3402,-0.683,-9.8384,0.0046,68.6,17.694,-50.4096,0.3298,-18.2298,-16.258001,0.1852,76.5,2.5274,29.0618,7.6188,-6.3312,-30.753,10.901999,44.7,-8.58,-6.3622,0.38419998,3.7906,45.5094,-3.0458,0.0,58.207596,13.846801,0.34,0.0095999995,37.8222,0.0066000004,44.72,-6.36,-2.469,0.0,-7.2,0.0,0.0,3,B,0,1
   279	1,1002,-2.692146,13.5432,-28.741999,21.3044,-17.692,0.4694,3.3839998,-10.1794,-33.6678,0.3404,-23.2202,-6.5668,0.0028,12.94,-19.5242,-27.1606,0.3402,2.9364002,-9.5062,0.0046,68.6,14.6634,-52.8546,0.3402,-20.458399,-13.9134,0.010199999,76.5,2.0016,26.4258,8.5114,-6.325,-32.35,10.5622,40.84,-8.6918,1.5722001,0.33720002,-6.1018,44.640602,0.088599995,0.0,58.1712,17.944,0.34,-0.6284,37.8098,0.0066000004,44.72,-6.246,-2.355,0.0,-7.086,0.0,0.0,3,B,0,1
   280	1,1002,-2.5713155,11.776999,-28.6952,21.5718,-17.6368,0.467,2.0746,-12.0174,-34.451202,0.3404,-21.0474,-11.433599,0.0026,12.94,-19.1672,-28.0166,0.3402,4.0108,-7.7572,0.0046,68.6,12.4858,-54.0054,0.3402,-22.814,-9.1988,0.005,76.5,0.8478,20.459,10.2904005,-6.942,-35.685802,9.7542,36.8,-9.6992,5.9248,0.341,-12.9616,42.578197,0.012999999,0.0,58.0564,23.613,0.34,-0.0704,37.756,0.0068,44.72,-6.125,-2.234,0.0,-6.97,0.0,0.0,3,B,0,1
   281	1,1002,-2.4640074,9.577,-28.6382,21.7224,-17.5678,0.46400002,0.4434,-15.079399,-37.169,0.3404,-13.2726,-19.1018,0.0026,12.94,-18.884201,-28.4904,0.3402,4.3978,-6.6132,0.0046,68.6,10.9296,-54.5112,0.3402,-23.6606,-6.4356,0.005,76.5,0.249,17.4114,11.079,-7.3890004,-37.301598,9.2156,33.1,-10.6774,8.7188,0.341,-15.759399,41.468197,0.005,0.0,58.1876,26.7562,0.34,3.2932,37.915802,0.0038,42.2,-6.016,-2.125,0.0,-6.855,0.0,0.0,3,B,0,1
   282	1,1002,-2.3453765,7.8232,-28.5926,21.696001,-17.5126,0.4616,-0.8556,-15.9548,-38.885,0.3404,-8.2628,-21.613998,0.0026,12.94,-18.096199,-29.398,0.8096,4.4156,-4.274,6.6708,68.6,7.1732,-54.771202,0.3402,-22.816599,3.7354002,0.0042,76.5,-0.9944,11.248199,12.4466,-8.2694,-40.3898,8.1062,29.05,-13.7054,15.8594,0.341,-18.001,40.4922,0.005,0.0,58.6912,30.2894,0.34,7.283,39.0198,0.0018000001,38.16,-5.895,-2.004,0.0,-6.74,0.0,0.0,3,B,0,1
   283	1,1002,-2.236296,5.7840004,-28.5394,21.501398,-17.4482,0.45880002,-2.3655999,-16.4214,-40.7542,0.3404,-3.4452,-22.946001,0.0026,12.94,-17.7276,-29.7544,1.4272,4.448,-4.2894,8.0164,68.6,5.4648,-54.262,0.3402,-17.8166,6.6966,0.004,76.5,-1.7010001,7.8065996,13.0928,-8.6312,-42.0594,7.4534,25.6,-15.215,19.229399,0.341,-18.1814,40.41,0.005,0.0,59.4914,33.5634,0.34,11.6076,39.413002,0.0022,34.7,-5.793,-1.902,0.0,-6.637,0.0,0.0,3,B,0,1
   284	1,1002,-2.1300976,3.8972,-28.49,21.1636,-17.389599,0.4562,-3.7629998,-16.4006,-44.866802,0.3404,1.1209999,-23.9576,0.002,12.94,-17.2846,-30.163,2.4342,5.2382,-4.6386,13.8178005,68.6,3.9648001,-53.6472,0.3402,-10.538199,4.4979997,0.004,76.5,-2.5012,3.857,13.738199,-8.770801,-43.941,6.7004,24.7,-16.8854,22.9322,0.341,-18.2444,40.3804,0.005,0.0,62.396202,40.4218,0.34,20.0374,39.323402,0.0018000001,30.94,-5.68,-1.791,0.0,-6.523,0.0,0.0,3,B,0,1
   285	1,1002,-2.014696,1.728,-28.433,20.586,-17.3236,0.45319998,-5.3696003,-16.4126,-47.088398,0.3404,-1.582,-24.3746,0.0022,12.94,-16.4562,-30.896399,4.4506,5.2382,-4.6386,11.7582,68.6,2.7678,-53.064598,0.4902,-8.0448,3.9568,6.0788,76.5,-3.8882,-3.1007998,14.6282,-8.7706,-43.9518,4.6434,24.7,-18.715,26.9672,0.341,-18.5502,40.2256,0.0052,0.0,64.074196,43.7762,0.34,19.6502,41.2776,0.0022,27.19,-5.57,-1.68,0.0,-6.414,0.0,0.0,3,B,0,1
   286	1,1002,-1.9031684,-0.0016,-28.3874,19.979599,-17.2708,0.45080003,-6.6503997,-16.7304,-49.537403,0.3404,-4.3234,-24.573,0.0014,12.94,-16.0202,-31.2824,5.3806,5.2258,-4.6314,10.6792,68.6,2.0716,-52.7398,1.0432,-8.3686,3.8795998,7.2086,76.5,-4.6182003,-6.7628,14.9652,-8.7706,-43.9518,3.5594,24.7,-22.0886,33.0742,0.341,-24.803999,36.158,0.006,0.0,65.6654,47.677597,0.34,14.8416,43.3392,0.0066000004,27.45,-5.457,-1.568,0.0,-6.3,0.0,0.0,3,B,0,1
   287	1,1002,-1.7926414,-1.7258,-28.341799,19.2454,-17.218,0.4484,-7.9274,-17.063,-51.181602,0.3404,-5.4002004,-24.7494,0.0014,12.94,-15.5859995,-31.6672,6.2215996,5.2052,-4.6184,9.6034,68.6,1.371,-52.415802,1.7056,-8.4772,3.897,8.5514,76.5,-5.3473997,-10.438199,15.2176,-8.7168,-44.5894,2.7444,20.89,-24.3696,35.8948,0.341,-29.399199,31.840801,0.0058,0.0,67.1566,55.0752,0.34,4.6686,44.876,0.0066000004,27.45,-5.344,-1.455,0.0,-6.188,0.0,0.0,3,B,0,1
   288	1,1002,-1.6771171,-4.1594,-28.277199,17.987,-17.1432,0.445,-9.7298,-18.0042,-55.6342,0.3404,-4.0734,-26.934198,-0.0022,10.445,-14.6746,-32.473602,7.6934004,5.2052,-4.6184,7.327,68.6,0.0296,-51.7986,2.9276001,-8.408401,3.8895998,6.7706,76.5,-6.8326,-18.361801,15.5852,-8.2242,-45.239,1.3378,17.02,-27.235802,38.619,0.341,-32.567398,28.158998,0.005,0.0,67.423996,59.195602,0.34,1.4842,44.974,0.0066000004,27.45,-5.23,-1.34,0.0,-6.074,0.0,0.0,3,B,0,1
   289	1,1002,-1.5676885,-5.8708,-28.233,16.9454,-17.0904,0.44259998,-10.997601,-18.1828,-57.4912,0.3404,-1.4252,-28.483799,-0.0028,6.855,-14.240601,-32.8576,8.2544,5.2052,-4.6184,6.243,68.6,-0.6286,-51.482403,3.4756,-7.3256,3.6662,6.5940003,72.9,-7.5108004,-22.148602,15.6478,-8.002,-45.297997,0.20639999,13.42,-33.0054,42.8162,0.341,-36.7036,21.655,0.006,0.0,67.4092,62.939598,0.34,-1.5639999,44.855602,0.0066000004,27.45,-5.125,-1.233,0.0,-5.965,0.0,0.0,3,B,0,1
   290	1,1002,-1.4579118,-6.0612,-32.1248,16.456,9.024799,-52.9948,0.9886,-17.985,-62.773197,0.3404,3.0064,-31.6732,-0.0042,3.03,-13.806601,-33.2416,8.725201,5.2052,-4.6184,5.1590004,68.6,-1.1916001,-51.195602,4.038,-6.3497996,3.226,6.9048,69.06,-8.2188,-25.8328,15.5726,-9.9724,-40.3362,-2.542,9.59,-37.1522,44.747402,0.341,-39.4848,14.2238,0.006,12.16,66.55,70.592,0.34,-8.185,42.3894,0.0069999998,27.45,-5.01,-1.12,0.0,-5.85,0.0,0.0,3,B,0,1
   291	1,1002,-1.3458319,-5.1602,-37.4154,16.4844,8.995999,-52.832203,-0.31280002,-17.632,-65.442406,0.3404,5.158,-31.963001,0.001,1.568,-13.329201,-33.663998,9.1382,5.2052,-4.6184,3.9666,68.6,-2.1144,-50.787796,5.2046003,-5.5492,1.9196,7.8034,65.2,-9.128,-29.6152,15.2342005,-9.8647995,-42.0012,-4.7128,8.234,-39.8264,45.498398,0.341,-40.506798,8.9128,0.006,12.16,65.675804,74.062004,0.34,-12.436801,40.8816,0.0074,27.45,-4.895,-1.005,0.0,-5.74,0.0,0.0,3,B,0,1
   292	1,1002,-1.2316616,-4.262,-42.69,16.3824,8.967199,-52.671402,-1.609,-17.1338,-68.091805,0.3404,6.598,-31.6572,0.0014,1.568,-12.4392,-34.4476,9.6242,5.9496,-5.1692,2.279,66.3,-2.5742002,-50.6646,5.8766,-5.5202003,1.1144,8.2876005,61.5,-10.7644,-36.68,14.2054,-9.8096,-42.418198,-7.2158003,8.234,-46.5858,45.775,0.341,-39.8532,-4.8722,0.006,12.16,64.4614,77.3664,0.34,-16.16,38.4192,0.0076,100.0,-4.785,-0.896,0.0,-5.63,0.0,-9.97,3,B,0,1
   293	1,1002,-1.1239322,-3.1435997,-49.2606,16.0738,8.9312,-52.4704,-3.2238,-15.7498,-72.9924,0.3404,11.4372,-29.891201,0.002,1.568,-11.9554,-34.8842,9.7774,6.7896004,-6.4034004,1.8082001,62.6,-3.0872,-50.607002,6.662,-5.6844,0.2288,8.8134,60.4,-11.664201,-40.567398,13.4844,-9.8096,-42.418198,-8.406,8.234,-50.133,44.9654,0.341,-37.529198,-12.0478,0.006,12.16,62.733597,80.6036,0.34,-21.2912,32.0104,0.0082,100.0,-4.676,-0.786,0.0,-5.52,0.0,-9.85,3,B,0,1
   294	1,1002,-1.0105373,-2.2519999,-54.499,15.6814,8.9024,-52.3096,-4.5112,-14.618,-75.3868,0.3404,15.3848,-27.6306,0.002,1.568,-10.7584,-36.2476,9.9174,7.2434,-9.839601,-0.2274,58.78,-4.0372,-50.577003,7.9588,-5.717,0.1364,6.8448,60.4,-13.1366005,-46.9286,12.069599,-9.8096,-42.418198,-10.3536,8.234,-53.683197,43.3708,0.341,-33.5766,-19.0968,0.006,12.16,58.4906,84.2214,0.34,-27.936,11.4444,0.0084,100.0,-4.562,-0.674,0.0,-5.406,0.0,-9.74,3,B,0,1
